"범죄별","발생지별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"방화","옹진군","범죄 발생지","","-","1","1","1","1","-","1","-","-","1","-","-","-","-",
"방화","동구","범죄 발생지","","7","2","11","7","7","3","3","7","6","5","3","2","6","1",
"방화","서구","범죄 발생지","","17","16","10","8","10","8","7","4","11","-","4","4","11","8",
"방화","남구","범죄 발생지","","8","8","2","3","4","5","5","2","5","3","4","10","6","4",
"방화","북구","범죄 발생지","","11","20","15","10","6","11","13","10","15","8","7","9","16","9",
"방화","광산","범죄 발생지","","10","20","7","15","21","11","7","6","5","-","2","10","2","6",
"방화","중구","범죄 발생지","","16","10","11","5","7","25","8","10","13","13","4","6","4","6",
"방화","동구","범죄 발생지","","-","4","15","10","12","3","7","13","9","5","12","9","7","11",
"방화","서구","범죄 발생지","","23","16","18","12","9","5","11","10","14","7","17","12","6","7",
"방화","유성","범죄 발생지","","5","9","9","1","4","2","3","3","7","6","4","11","5","1",
"방화","대덕","범죄 발생지","","5","17","11","13","8","8","10","7","5","6","3","1","1","5",
"방화","중구","범죄 발생지","","7","6","2","10","13","9","11","4","4","6","6","4","5","1",
"방화","동구","범죄 발생지","","1","4","8","2","6","3","6","4","-","9","6","3","1","3",
"방화","남구","범죄 발생지","","10","13","12","13","11","14","6","7","5","9","8","12","7","3",
"방화","북구","범죄 발생지","","5","9","11","3","2","6","4","5","3","3","3","5","-","2",
"방화","울주군","범죄 발생지","","4","5","4","6","3","5","4","9","7","4","4","3","4","4",
"강간","종로","범죄 발생지","","220","240","317","","","","","","","","","","","",
"강간","중구","범죄 발생지","","391","304","422","","","","","","","","","","","",
"강간","용산","범죄 발생지","","187","189","231","","","","","","","","","","","",
"강간","성동","범죄 발생지","","123","117","126","","","","","","","","","","","",
"강간","광진","범죄 발생지","","298","273","316","","","","","","","","","","","",
"강간","동대문","범죄 발생지","","235","170","214","","","","","","","","","","","",
"강간","중랑","범죄 발생지","","217","187","196","","","","","","","","","","","",
"강간","성북","범죄 발생지","","192","187","213","","","","","","","","","","","",
"강간","강북","범죄 발생지","","182","155","208","","","","","","","","","","","",
"강간","도봉","범죄 발생지","","108","84","99","","","","","","","","","","","",
"강간","노원","범죄 발생지","","205","184","250","","","","","","","","","","","",
"강간","은평","범죄 발생지","","178","189","177","","","","","","","","","","","",
"강간","서대문","범죄 발생지","","177","424","533","","","","","","","","","","","",
"강간","마포","범죄 발생지","","223","279","365","","","","","","","","","","","",
"강간","양천","범죄 발생지","","154","125","153","","","","","","","","","","","",
"강간","강서","범죄 발생지","","238","210","303","","","","","","","","","","","",
"강간","구로","범죄 발생지","","407","289","319","","","","","","","","","","","",
"강간","금천","범죄 발생지","","124","126","183","","","","","","","","","","","",
"강간","영등포","범죄 발생지","","279","306","349","","","","","","","","","","","",
"강간","동작","범죄 발생지","","293","227","305","","","","","","","","","","","",
"강간","관악","범죄 발생지","","401","377","446","","","","","","","","","","","",
"강간","서초","범죄 발생지","","408","346","471","","","","","","","","","","","",
"강간","강남","범죄 발생지","","528","546","664","","","","","","","","","","","",
"강간","송파","범죄 발생지","","313","282","336","","","","","","","","","","","",
"강간","강동","범죄 발생지","","208","176","200","","","","","","","","","","","",
"강간","중구","범죄 발생지","","40","39","62","","","","","","","","","","","",
"강간","서구","범죄 발생지","","66","55","63","","","","","","","","","","","",
"강간","동구","범죄 발생지","","70","61","69","","","","","","","","","","","",
"강간","영도","범죄 발생지","","131","51","50","","","","","","","","","","","",
"강간","부산진","범죄 발생지","","251","212","387","","","","","","","","","","","",
"강간","동래","범죄 발생지","","120","107","151","","","","","","","","","","","",
"강간","남구","범죄 발생지","","114","98","222","","","","","","","","","","","",
"강간","북구","범죄 발생지","","105","120","157","","","","","","","","","","","",
"강간","해운대","범죄 발생지","","162","187","382","","","","","","","","","","","",
"강간","사하","범죄 발생지","","100","106","111","","","","","","","","","","","",
"강간","금정","범죄 발생지","","81","92","128","","","","","","","","","","","",
"강간","강서","범죄 발생지","","16","16","27","","","","","","","","","","","",
"강간","연제","범죄 발생지","","84","70","121","","","","","","","","","","","",
"강간","수영","범죄 발생지","","71","78","115","","","","","","","","","","","",
"강간","사상","범죄 발생지","","135","117","155","","","","","","","","","","","",
"강간","기장군","범죄 발생지","","40","27","43","","","","","","","","","","","",
"강간","중구","범죄 발생지","","94","123","232","","","","","","","","","","","",
"강간","동구","범죄 발생지","","126","91","212","","","","","","","","","","","",
"강간","서구","범죄 발생지","","101","102","155","","","","","","","","","","","",
"강간","남구","범죄 발생지","","75","95","105","","","","","","","","","","","",
"강간","북구","범죄 발생지","","123","163","143","","","","","","","","","","","",
"강간","수성","범죄 발생지","","131","144","204","","","","","","","","","","","",
"강간","달서","범죄 발생지","","209","198","284","","","","","","","","","","","",
"강간","달성군","범죄 발생지","","40","37","51","","","","","","","","","","","",
