"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"특수절도","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특수절도","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"특수절도","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특수절도(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"특수절도(상습)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특수절도(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"야간주거침입절도","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"야간주거침입절도","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"야간주거침입절도(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"불법사용","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"불법사용","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"불법사용","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"불법사용","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"불법사용","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"불법사용","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"불법사용","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"불법사용","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","발생건수[건]","건","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","검거건수[건]","건","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","남자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","여자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"불법사용(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"절도·불법사용(상습)","발생건수[건]","건","-","-","","","","","","","","","","",
"절도·불법사용(상습)","검거건수[건]","건","-","-","","","","","","","","","","",
"절도·불법사용(상습)","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"절도·불법사용(상습)","검거인원[명]","명","-","-","","","","","","","","","","",
"절도·불법사용(상습)","남자검거인원[명]","명","-","-","","","","","","","","","","",
"절도·불법사용(상습)","여자검거인원[명]","명","-","-","","","","","","","","","","",
"절도·불법사용(상습)","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특가법(절도)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"특가법(절도)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(절도)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특가법(단체등의조직)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"폭력범죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"폭력범죄","검거건수[건]","건","-","-","1","","","1","1","-","-","1","-","-",
"폭력범죄","발생건수 대비 검거건수[%]","%","-","","100","","","-","-","-","-","-","-","-",
"폭력범죄","검거인원[명]","명","-","2","3","","","1","2","2","-","10","1","1",
"폭력범죄","남자검거인원[명]","명","-","2","2","","","1","1","1","-","10","1","1",
"폭력범죄","여자검거인원[명]","명","-","-","1","","","-","1","-","-","-","-","-",
"폭력범죄","불상검거인원[명]","명","-","-","","","","-","-","1","-","-","-","-",
"폭력범죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해(중)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해(중)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(중)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해(상습)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해(상습중)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해(상습중)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"상해(상습중)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"상해치사","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해치사","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"상해치사","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"상해치사","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
